Ellis,TX,42,85407,143468
Ellsworth,KS,15,6584,6310
Elmore,AL,0,49484,77525
Elmore,ID,11,21301,28856
Emanuel,GA,9,20600,22469
Emery,UT,43,10310,10399
Emmet,IA,14,11592,10414
Emmet,MI,21,25199,33393
Emmons,ND,33,4809,3470
Emporia,VA,45,5555,5619
Erath,TX,42,28090,35633
Erie,NY,31,969780,913338
Erie,OH,34,76914,77323
Erie,PA,37,275911,279092
Escambia,AL,0,35526,37600
Escambia,FL,8,263272,306407
Esmeralda,NV,27,1343,695
Essex,MA,20,671009,733101
Essex,NJ,29,778564,776087
Essex,NY,31,37286,38119
Essex,VA,45,8720,10862
Essex,VT,44,6411,6495
Estill,KY,16,14674,14975
Etowah,AL,0,99809,103217
Eureka,NV,27,1539,1559
Evangeline,LA,17,33287,35905
Evans,GA,9,8735,11505
Fairbanks North Star,AK,1,78067,97484
Fairfax,VA,45,821761,1010241
Fairfax,VA,45,19964,23349
Fairfield,CT,6,828860,895015
Fairfield,OH,34,103823,141318
Fairfield,SC,39,22331,23333
Fall River,SD,40,7320,7210
Fallon,MT,25,3070,2696
Falls Church,VA,45,9386,10948
Falls,TX,42,17741,17149
Fannin,GA,9,16061,22580
Fannin,TX,42,24833,33067
Faribault,MN,22,16884,14869
Faulk,SD,40,2741,2276
Faulkner,AR,3,60503,104865
Fauquier,VA,45,48908,66328
Fayette,AL,0,18006,17648
Fayette,GA,9,63212,106144
Fayette,IA,14,21889,20433
Fayette,IL,12,20894,21466
Fayette,IN,13,26003,24273
Fayette,KY,16,226641,279044
Fayette,OH,34,27501,28308
Fayette,PA,37,145476,144556
Fayette,TN,41,25549,37193
Fayette,TX,42,20028,22537
Fayette,WV,47,47867,46334
Fentress,TN,41,14637,17420
Fergus,MT,25,12080,11181
Ferry,WA,46,6329,7373
Fillmore,MN,22,20775,21037
Fillmore,NE,26,7088,6051
Finney,KS,15,33200,38295
Fisher,TX,42,4820,3957
Flagler,FL,8,29474,88397
Flathead,MT,25,59545,86844
Fleming,KY,16,12285,14695
Florence,SC,39,114690,131886
Florence,WI,48,4627,4768
Floyd,GA,9,81483,95618
Floyd,IA,14,17056,16306
Floyd,IN,13,64785,73064
Floyd,KY,16,43529,42021
Floyd,TX,42,8460,6655
Floyd,VA,45,11982,14641
Fluvanna,VA,45,12553,25329
Foard,TX,42,1781,1420
Fond du Lac,WI,48,90296,99124
Ford,IL,12,14226,14170
Ford,KS,15,27505,33340
Forest,PA,37,4813,6955
Forest,WI,48,8784,9807
Forrest,MS,23,68274,78241
Forsyth,GA,9,44737,158914
Forsyth,NC,32,266855,338774
Fort Bend,TX,42,228191,509822
Foster,ND,33,3963,3490
Fountain,IN,13,17798,17143
Franklin,AL,0,27802,30439
Franklin,AR,3,14939,18157
Franklin,FL,8,8978,10030
Franklin,GA,9,16705,21793
Franklin,IA,14,11351,10568
Franklin,ID,11,9259,12203
Franklin,IL,12,40242,39491
Franklin,IN,13,19605,23234
Franklin,KS,15,22046,26479
Franklin,KY,16,44225,48425
Franklin,LA,17,22346,20060
Franklin,MA,20,70291,71602
Franklin,ME,18,29135,29927
Franklin,MO,24,81015,100045
Franklin,MS,23,8348,8312
Franklin,NC,32,36571,57222
Franklin,NE,26,3932,3158
Franklin,NY,31,46668,50449
Franklin,OH,34,965600,1118107
Franklin,PA,37,121503,141665
Franklin,TN,41,35027,41207
Franklin,TX,42,7841,11094
Franklin,VA,45,39773,51133
Franklin,VA,45,8444,8906
Franklin,VT,44,40253,47934
Franklin,WA,46,37748,69578
Frederick,MD,19,151345,224705
Frederick,VA,45,46211,72880
Fredericksburg,VA,45,19428,22410
Freeborn,MN,22,33081,31257
Freestone,TX,42,15800,18797
Fremont,CO,5,32254,47389
Fremont,IA,14,8236,7571
Fremont,ID,11,10939,12517
Fremont,WY,49,33565,37479
Fresno,CA,4,672302,899348
Frio,TX,42,13557,16133
Frontier,NE,26,3094,2663
Fulton,AR,3,10093,11752
Fulton,GA,9,650697,992137
Fulton,IL,12,38077,36843
Fulton,IN,13,18871,20308
Fulton,KY,16,8259,6795
Fulton,NY,31,54336,55114
Fulton,OH,34,38601,42562
Fulton,PA,37,13862,14939
Furnas,NE,26,5530,4732
Gadsden,FL,8,41267,47197
Gage,NE,26,22813,23219
Gaines,TX,42,14098,14925
Galax,VA,45,6741,6824
Gallatin,IL,12,6902,6025
Gallatin,KY,16,5437,8035
Gallatin,MT,25,50811,87359
Gallia,OH,34,30949,30841
Galveston,TX,42,218363,283987
Garden,NE,26,2452,1834
Garfield,CO,5,30379,53631
Garfield,MT,25,1584,1215
Garfield,NE,26,2148,1722
Garfield,OK,35,56686,57657
Garfield,UT,43,3967,4529
Garfield,WA,46,2248,2050
Garland,AR,3,73563,96371
Garrard,KY,16,11611,17041
Garrett,MD,19,28236,29627
Garvin,OK,35,26578,27141
Garza,TX,42,5139,4700
Gasconade,MO,24,14059,15399
Gaston,NC,32,175132,202535
Gates,NC,32,9337,11737
Geary,KS,15,30558,25150
Geauga,OH,34,81362,95029
Gem,ID,11,11937,16496
Genesee,MI,21,430938,434715
Genesee,NY,31,60167,58122
Geneva,AL,0,23734,25707
Gentry,MO,24,6844,6249
George,MS,23,16697,21937
Georgetown,SC,39,46654,60499
Gibson,IN,13,31878,32754
Gibson,TN,41,46402,48553
Gila,AZ,2,40423,51994
Gilchrist,FL,8,9751,17017
Giles,TN,41,25803,29024
Giles,VA,45,16352,17228
Gillespie,TX,42,17226,23507
Gilliam,OR,36,1719,1690
Gilmer,GA,9,13492,28389
Gilmer,WV,47,7622,6907
Gilpin,CO,5,3078,5091
Glacier,MT,25,12158,13382
Glades,FL,8,7639,11109
Gladwin,MI,21,22002,26287
Glascock,GA,9,2356,2771
Glasscock,TX,42,1443,1174
Glenn,CA,4,24919,28111
Gloucester,NJ,29,231134,285753
Gloucester,VA,45,30224,38336
Glynn,GA,9,62691,74932
Gogebic,MI,21,18014,16287
Golden Valley,MT,25,911,1125
Golden Valley,ND,33,2103,1670
Goliad,TX,42,5956,7154
Gonzales,TX,42,17133,19210
Goochland,VA,45,14197,20615
Goodhue,MN,22,40835,45839
Gooding,ID,11,11667,14250
Gordon,GA,9,35233,52044
Goshen,WY,49,12346,11995
Gosper,NE,26,1928,1971
Gove,KS,15,3239,2637
Grady,GA,9,20376,25042
Grady,OK,35,41660,50615
Grafton,NH,28,75064,85514
Graham,AZ,2,26611,34769
Graham,KS,15,3518,2607
Graham,NC,32,7191,7858
Grainger,TN,41,17151,22546
Grand Forks,ND,33,70604,66983
Grand Isle,VT,44,5361,7601
Grand Traverse,MI,21,64533,85479
Grand,CO,5,8041,13612
Grand,UT,43,6620,9023
Granite,MT,25,2528,2852
Grant,AR,3,13976,17460
Grant,IN,13,74215,68847
Grant,KS,15,7177,7497
Grant,KY,16,15931,25161
Grant,LA,17,17488,19758
Grant,MN,22,6247,6021
Grant,ND,33,3528,2467
Grant,NE,26,759,613
Grant,NM,30,27718,29699
Grant,OK,35,5677,4497
Grant,OR,36,7870,6904
Grant,SD,40,8359,7159
Grant,WA,46,55085,83047
Grant,WI,48,49335,48792
Grant,WV,47,10450,11925
Granville,NC,32,38465,55045
Gratiot,MI,21,39059,42141
Graves,KY,16,33677,37557
Gray,KS,15,5398,5641
Gray,TX,42,23781,22047
Grays Harbor,WA,46,64397,71335
Grayson,KY,16,21111,25356
Grayson,TX,42,95120,118675
Grayson,VA,45,16323,16072
Greeley,KS,15,1763,1297
Greeley,NE,26,3000,2326
Green Lake,WI,48,18647,18735
Green,KY,16,10386,11572
Green,WI,48,30388,35727
Greenbrier,WV,47,34683,34586
Greene,AL,0,10171,9201
Greene,AR,3,31891,40397
Greene,GA,9,11849,15662
Greene,IA,14,10028,9505
Greene,IL,12,15314,13890
Greene,IN,13,30487,32692
Greene,MO,24,208852,263980
Greene,MS,23,10268,13137
Greene,NC,32,15440,20405
Greene,NY,31,44847,49246
Greene,OH,34,137148,154656
Greene,PA,37,39539,39503
Greene,TN,41,55990,65971
Greene,VA,45,10400,17860
Greenlee,AZ,2,8029,7754
Greensville,VA,45,8556,11912
Greenup,KY,16,36804,37270
Greenville,SC,39,321857,428243
Greenwood,KS,15,7832,6993
Greenwood,SC,39,59647,68259
Greer,OK,35,6525,5810
Gregg,TX,42,105069,117119
Gregory,SD,40,5330,4110
Grenada,MS,23,21608,23076
Griggs,ND,33,3288,2397
Grimes,TX,42,18859,25603
Grundy,IA,14,12017,12149
Grundy,IL,12,32494,47144
Grundy,MO,24,10504,10095
Grundy,TN,41,13399,14275
Guadalupe,NM,30,4146,4447
Guadalupe,TX,42,65088,112777
Guernsey,OH,34,38982,40409
Guilford,NC,32,349135,465931
Gulf,FL,8,11486,14059
Gunnison,CO,5,10340,14973
Guthrie,IA,14,10941,11053
Gwinnett,GA,9,356979,776380
Haakon,SD,40,2601,1845
Habersham,GA,9,27799,42272
Haines,AK,1,2117,2285
Hale,AL,0,15533,18111
Hale,TX,42,34661,35731
Halifax,NC,32,55671,55060
Halifax,VA,45,36069,35530
Hall,GA,9,96215,180175
Hall,NE,26,49118,55642
Hall,TX,42,3891,3482
Hamblen,TN,41,50696,61829
Hamilton,FL,8,10973,14301
Hamilton,IA,14,16049,15596
Hamilton,IL,12,8487,8245
Hamilton,IN,13,110348,261661
Hamilton,KS,15,2389,2632
Hamilton,NE,26,8853,9298
Hamilton,NY,31,5292,5075
Hamilton,OH,34,866732,842369
Hamilton,TN,41,285919,330168
Hamilton,TX,42,7731,8138
Hamlin,SD,40,4969,5621
Hampden,MA,20,456940,457908
Hampshire,MA,20,146825,153147
Hampshire,WV,47,16606,22577
Hampton,SC,39,18261,21210
Hampton,VA,45,134245,146439
Hancock,GA,9,8930,9568
Hancock,IA,14,12610,11379
Hancock,IL,12,21346,18839
Hancock,IN,13,45686,66305
Hancock,KY,16,7851,8617
Hancock,ME,18,47148,53278
Hancock,MS,23,31905,39687
Hancock,OH,34,65593,74204
Hancock,TN,41,6742,6733
Hancock,WV,47,35180,30189
Hand,SD,40,4235,3273
Hanover,VA,45,63808,98946
Hansford,TX,42,5817,5235
Hanson,SD,40,2980,3621
Haralson,GA,9,22002,28718
Hardee,FL,8,19668,28830
Hardeman,TN,41,23455,27834
Hardeman,TX,42,5242,4124
Hardin,IA,14,19099,17551
Hardin,IL,12,5185,4468
Hardin,KY,16,89502,97949
Hardin,OH,34,31123,31650
Hardin,TN,41,22698,26061
Hardin,TX,42,41357,51597
Harding,NM,30,985,716
Harding,SD,40,1667,1180
Hardy,WV,47,11029,13661
Harford,MD,19,183717,239993
Harlan,KY,16,36514,31065
Harlan,NE,26,3806,3392
Harmon,OK,35,3774,2837
Harnett,NC,32,68030,108721
Harney,OR,36,7068,6767
Harper,KS,15,7105,5819
Harper,OK,35,4050,3254
Harris,GA,9,17837,29073
Harris,TX,42,2835927,3935855
Harrison,IA,14,14734,15409
Harrison,IN,13,29902,36810
Harrison,KY,16,16268,18552
Harrison,MO,24,8459,8861
Harrison,MS,23,165488,176105
Harrison,OH,34,16037,15506
Harrison,TX,42,57487,63504
Harrison,WV,47,69216,68309
Harrisonburg,VA,45,30946,44039
Hart,GA,9,19825,24240
Hart,KY,16,14919,18409
Hartford,CT,6,852567,876824
Hartley,TX,42,3629,5179
Harvey,KS,15,31034,33493
Haskell,KS,15,3880,4032
Haskell,OK,35,10960,12059
Haskell,TX,42,6767,5249
Hawaii,HI,10,121572,173057
Hawkins,TN,41,44680,57054
Hayes,NE,26,1220,980
Hays,TX,42,65767,141480
Haywood,NC,32,47003,56430
Haywood,TN,41,19424,19126
Heard,GA,9,8688,11387
Hemphill,TX,42,3697,3360
Hempstead,AR,3,21680,23226
Henderson,IL,12,8058,7587
Henderson,KY,16,43112,45296
Henderson,NC,32,70268,100810
Henderson,TN,41,21903,26749
Henderson,TX,42,58661,78897
Hendricks,IN,13,76107,134558
Hendry,FL,8,25943,39611
Hennepin,MN,22,1035132,1136599
Henrico,VA,45,218556,289822
Henry,AL,0,15426,16621
Henry,GA,9,59885,186037
Henry,IA,14,19296,20123
Henry,IL,12,51063,49654
Henry,IN,13,48162,47181
Henry,KY,16,12851,15711
Henry,MO,24,20080,22398
Henry,OH,34,29118,28931
Henry,TN,41,27945,31630
Henry,VA,45,56874,55544
Herkimer,NY,31,65883,62558
Hernando,FL,8,102726,169070
Hertford,NC,32,22355,23206
Hettinger,ND,33,3422,2427
Hickman,KY,16,5574,4938
Hickman,TN,41,16867,23768
Hickory,MO,24,7341,9123
Hidalgo,NM,30,5946,4945
Hidalgo,TX,42,387200,710514
Highland,OH,34,35829,42653
Highland,VA,45,2635,2446
Highlands,FL,8,69238,99349
Hill,MT,25,17667,16568
Hill,TX,42,27219,35352
Hillsborough,FL,8,837028,1174727
Hillsborough,NH,28,336768,402302
Hillsdale,MI,21,43492,46781
Hinds,MS,23,254510,249157
Hinsdale,CO,5,468,838
Hitchcock,NE,26,3744,2844
Hocking,OH,34,25594,28959
Hockley,TX,42,24167,22226
Hodgeman,KS,15,2169,1971
Hoke,NC,32,22950,42422
Holmes,FL,8,15812,19245
Holmes,MS,23,21568,20461
Holmes,OH,34,32931,41369
Holt,MO,24,6034,4963
Holt,NE,26,12577,10312
Honolulu,HI,10,838534,905601
Hood River,OR,36,16960,21296
Hood,TX,42,28942,49170
Hooker,NE,26,799,736
Hopewell,VA,45,23138,23028
Hopkins,KY,16,46110,46286
Hopkins,TX,42,28831,33769
Horry,SC,39,145177,249925
Hot Spring,AR,3,26122,31850
Hot Springs,WY,49,4786,4553
Houghton,MI,21,35528,35201
Houston,AL,0,81666,97171
Houston,GA,9,89695,131016
Houston,MN,22,18545,19515
Houston,TN,41,7007,8075
Houston,TX,42,21347,22769
Howard,AR,3,13594,13997
Howard,IA,14,9811,9545
Howard,IN,13,80976,83776
Howard,MD,19,189367,273669
Howard,MO,24,9647,9879
Howard,NE,26,6043,6612
Howard,TX,42,32287,32295
Howell,MO,24,31624,38639
Hubbard,MN,22,14969,18781
Hudson,NJ,29,554289,598160
Hudspeth,TX,42,2905,3294
Huerfano,CO,5,5997,7837
Hughes,OK,35,12976,13680
Hughes,SD,40,14837,16880
Humboldt,CA,4,119746,128864
Humboldt,IA,14,10755,9615
Humboldt,NV,27,12933,17523
Humphreys,MS,23,12090,9994
Humphreys,TN,41,15816,18173
Hunt,TX,42,64388,82945
Hunterdon,NJ,29,108128,129348
Huntingdon,PA,37,44220,45556
Huntington,IN,13,35503,37743
Huron,MI,21,34990,33290
Huron,OH,34,56377,59801
Hutchinson,SD,40,8248,7340
Hutchinson,TX,42,25577,21845
Hyde,NC,32,5406,5172
Hyde,SD,40,1690,1465
Iberia,LA,17,68254,74965
Iberville,LA,17,31044,32501
Ida,IA,14,8341,6940
Idaho,ID,11,13830,15345
Imperial,CA,4,110839,161867
Independence,AR,3,31176,34566
Indian River,FL,8,91115,131837
Indiana,PA,37,89990,87690
Ingham,MI,21,282095,279295
Inyo,CA,4,18272,17449
Ionia,MI,21,56972,64053
Iosco,MI,21,30338,26255
Iowa,IA,14,14618,15912
Iowa,WI,48,20180,23561
Iredell,NC,32,93711,151445
Irion,TX,42,1624,1743
Iron,MI,21,13197,12151
Iron,MO,24,10748,10013
Iron,UT,43,20927,43526
Iron,WI,48,6171,6307
Iroquois,IL,12,30783,30294
Irwin,GA,9,8643,9934
Isabella,MI,21,54931,66693
Isanti,MN,22,25995,38921
Island,WA,46,60907,81326
Isle of Wight,VA,45,25178,35035
Issaquena,MS,23,1923,1675
Itasca,MN,22,40920,44542
Itawamba,MS,23,20087,23034
Izard,AR,3,11399,12978
Jack,TX,42,6947,8833
Jackson,AL,0,47948,53030
Jackson,AR,3,19013,17219
Jackson,CO,5,1593,1381
Jackson,FL,8,41465,49287
Jackson,GA,9,30195,59254
Jackson,IA,14,19909,20035
Jackson,IL,12,61055,58841
Jackson,IN,13,37839,42184
Jackson,KS,15,11519,13420
Jackson,KY,16,11997,13586
Jackson,LA,17,15833,15139
Jackson,MI,21,150128,163006
Jackson,MN,22,11671,10883
Jackson,MO,24,633447,666890
Jackson,MS,23,115078,130098
Jackson,NC,32,26926,36751
Jackson,OH,34,30238,33314
Jackson,OK,35,28638,25778
Jackson,OR,36,147392,199295
Jackson,SD,40,2796,2792
Jackson,TN,41,9389,10791
Jackson,TX,42,13015,14093
Jackson,WI,48,16606,19856
Jackson,WV,47,25946,28223
James City,VA,45,35037,61195
Jasper,GA,9,8495,13660
Jasper,IA,14,34829,36748
Jasper,IL,12,10607,9707
Jasper,IN,13,24905,32275
Jasper,MO,24,90622,115240
Jasper,MS,23,17105,18071
Jasper,SC,39,15532,21953
Jasper,TX,42,31077,34553
Jay,IN,13,21538,21514
Jeff Davis,GA,9,12036,13291
Jeff Davis,TX,42,1925,2264
Jefferson Davis,LA,17,30685,31177
Jefferson Davis,MS,23,14016,12813
Jefferson,AL,0,652239,658779
Jefferson,AR,3,85473,78986
Jefferson,CO,5,440014,529354
Jefferson,FL,8,11370,14451
Jefferson,GA,9,17382,16454
Jefferson,IA,14,16313,15618
Jefferson,ID,11,16589,22851
Jefferson,IL,12,37088,40168
Jefferson,IN,13,29830,32704
Jefferson,KS,15,15941,18467
Jefferson,KY,16,666048,709264
Jefferson,LA,17,448568,423520
Jefferson,MO,24,172396,216076
Jefferson,MS,23,8637,8960
Jefferson,MT,25,7992,11121
Jefferson,NE,26,8746,7516
Jefferson,NY,31,111549,117201
Jefferson,OH,34,80117,68730
Jefferson,OK,35,7012,6273
Jefferson,OR,36,13853,20687
Jefferson,PA,37,46095,45135
Jefferson,TN,41,33095,50221
Jefferson,TX,42,239593,241975
Jefferson,WA,46,20659,29199
Jefferson,WI,48,67987,80213
Jefferson,WV,47,36145,50832
Jenkins,GA,9,8249,8595
Jennings,IN,13,23670,28106
Jerauld,SD,40,2425,1993
Jerome,ID,11,15216,20066
Jersey,IL,12,20542,22455
Jessamine,KY,16,30721,45555
Jewell,KS,15,4233,3198
Jim Hogg,TX,42,5100,4973
Jim Wells,TX,42,37612,41119
Jo Daviess,IL,12,21798,22304
Johnson,AR,3,18305,24747
Johnson,GA,9,8353,9533
Johnson,IA,14,96595,125692
Johnson,IL,12,11324,13065
Johnson,IN,13,88615,135951
Johnson,KS,15,357309,526319
Johnson,KY,16,23284,24012
Johnson,MO,24,42629,51928
Johnson,NE,26,4666,4476
Johnson,TN,41,13818,18107
Johnson,TX,42,97258,149797
Johnson,WY,49,6172,8142
Johnston,NC,32,81925,157437
Johnston,OK,35,10030,10402
Jones,GA,9,20801,27229
Jones,IA,14,19480,20402
Jones,MS,23,61974,66763
Jones,NC,32,9392,10127
Jones,SD,40,1328,1055
Jones,TX,42,16435,19295
Josephine,OR,36,62985,81056
Juab,UT,43,5820,9604
Judith Basin,MT,25,2277,2048
Juneau,AK,1,27046,30690
Juneau,WI,48,21671,26548
Juniata,PA,37,20714,23168
Kalamazoo,MI,21,223951,245333
Kalawao,HI,10,134,119
Kalkaska,MI,21,13515,17188
Kanabec,MN,22,12820,16090
Kanawha,WV,47,207396,191306
Kandiyohi,MN,22,38830,40784
Kane,IL,12,319491,501021
Kane,UT,43,5166,6523
Kankakee,IL,12,96560,110705
Karnes,TX,42,12413,15067
Kauai,HI,10,51676,62828
Kaufman,TX,42,52457,96373
Kay,OK,35,48029,45638
Kearney,NE,26,6622,6602
Kearny,KS,15,4015,4148
Keith,NE,26,8578,8024
Kemper,MS,23,10334,10109
Kenai Peninsula,AK,1,41125,53097
Kendall,IL,12,39508,96818
Kendall,TX,42,14696,31342
Kenedy,TX,42,454,394
Kennebec,ME,18,116293,120839
Kenosha,WI,48,128767,162921
Kent,DE,7,111638,152255
Kent,MD,19,17869,19987
Kent,MI,21,502855,604330
Kent,RI,38,161463,168639
Kent,TX,42,1009,735
Kenton,KY,16,142238,156675
Keokuk,IA,14,11601,10770
Kern,CA,4,549535,790710
Kerr,TX,42,36359,47860
Kershaw,SC,39,43638,58168
Ketchikan Gateway,AK,1,13956,13227
Kewaunee,WI,48,18893,20533
Keweenaw,MI,21,1697,2151
Keya Paha,NE,26,1025,850
Kidder,ND,33,3321,2349
Kimball,NE,26,4071,3602
Kimble,TX,42,4118,4461
King and Queen,VA,45,6290,6882
King George,VA,45,13603,22630
King William,VA,45,10998,15689
King,TX,42,354,291
King,WA,46,1517208,1859284
Kingfisher,OK,35,13177,14320
Kingman,KS,15,8301,7826
Kings,CA,4,101885,148875
Kings,NY,31,2303679,2528050
Kingsbury,SD,40,5908,5394
Kinney,TX,42,3130,3320
Kiowa,CO,5,1676,1332
Kiowa,KS,15,3634,2953
Kiowa,OK,35,11337,9456
Kit Carson,CO,5,7131,7928
Kitsap,WA,46,191879,236732
Kittitas,WA,46,26859,38542
Kittson,MN,22,5744,4505
Klamath,OR,36,57948,66512
Kleberg,TX,42,30118,30390
Klickitat,WA,46,16665,20097
Knott,KY,16,17921,17280
Knox,IL,12,56380,51855
Knox,IN,13,39782,37949
Knox,KY,16,29666,32528
Knox,ME,18,36451,40781
Knox,MO,24,4485,4058
Knox,NE,26,9546,8665
Knox,OH,34,47637,58961
Knox,TN,41,336707,423874
Knox,TX,42,4849,3524
Kodiak Island,AK,1,13381,12997
Koochiching,MN,22,16459,13459
Kootenai,ID,11,70443,134442
Kosciusko,IN,13,65421,76115
Kossuth,IA,14,18551,15605
La Crosse,WI,48,98224,111411
La Paz,AZ,2,13964,20172
La Plata,CO,5,32505,49555
La Salle,LA,17,13621,14041
La Salle,TX,42,5272,6009
Labette,KS,15,23618,21973
Lac qui Parle,MN,22,8900,7258
Lackawanna,PA,37,219236,209330
Laclede,MO,24,27228,35391
Lafayette,AR,3,9588,7760
Lafayette,FL,8,5627,7998
Lafayette,LA,17,165269,204843
Lafayette,MO,24,31077,32677
Lafayette,MS,23,31977,42716
Lafayette,WI,48,16049,15819
Lafourche,LA,17,85808,92713
LaGrange,IN,13,29559,37032
Lake and Peninsula,AK,1,1676,1538
Lake of the Woods,MN,22,4086,4095
Lake,CA,4,51149,64664
Lake,CO,5,6053,7913
Lake,FL,8,153468,301059
Lake,IL,12,520187,710241
Lake,IN,13,476462,492104
Lake,MI,21,8629,11153
Lake,MN,22,10439,10741
Lake,MT,25,21048,28438
Lake,OH,34,215919,233392
Lake,OR,36,7182,7277
Lake,SD,40,10568,11372
Lake,TN,41,7111,7411
Lamar,AL,0,15702,14447
Lamar,GA,9,13056,16961
Lamar,MS,23,30482,47698
Lamar,TX,42,44034,49255
Lamb,TX,42,15010,13901
Lamoille,VT,44,19861,24676
LaMoure,ND,33,5357,4110
Lampasas,TX,42,13520,20877
Lancaster,NE,26,214655,275665
Lancaster,PA,37,424947,498465
Lancaster,SC,39,54696,73393
Lancaster,VA,45,10925,11532
Lander,NV,27,6291,5104
Lane,KS,15,2359,1746
Lane,OR,36,284261,343591
Langlade,WI,48,19504,20302
Lanier,GA,9,5537,7947
Lapeer,MI,21,75118,92012
LaPorte,IN,13,107257,109787
Laramie,WY,49,73175,86353
Larimer,CO,5,187299,287574
Larue,KY,16,11747,13661
Las Animas,CO,5,13757,16010
LaSalle,IL,12,107126,112616
Lassen,CA,4,27666,35031
Latah,ID,11,30714,36299
Latimer,OK,35,10364,10508
Lauderdale,AL,0,79962,88561
Lauderdale,MS,23,75569,77100
Lauderdale,TN,41,23569,26700
Laurel,KY,16,43556,57351
Laurens,GA,9,39987,47520
Laurens,SC,39,58423,69582
Lavaca,TX,42,18640,18754
Lawrence,AL,0,31605,34229
Lawrence,AR,3,17430,16860
Lawrence,IL,12,15928,15588
Lawrence,IN,13,42934,46033
Lawrence,KY,16,14004,16322
Lawrence,MO,24,30280,37650
Lawrence,MS,23,12468,13341
Lawrence,OH,34,61872,62609
Lawrence,PA,37,96258,90991
Lawrence,SD,40,20707,23347
Lawrence,TN,41,35387,40887
Le Flore,OK,35,43427,49715
Le Sueur,MN,22,23247,28034
Lea,NM,30,55506,58043
Leake,MS,23,18503,22828
Leavenworth,KS,15,64610,73603
Lebanon,PA,37,114109,127889
Lee,AL,0,87735,130516
Lee,AR,3,12982,10859
Lee,FL,8,339012,590564
Lee,GA,9,16333,33050
Lee,IA,14,38632,35619
Lee,IL,12,34476,35450
Lee,KY,16,7426,7441
Lee,MS,23,65836,80349
Lee,NC,32,41548,57973
Lee,SC,39,18447,19988
Lee,TX,42,12811,16356
Lee,VA,45,24438,23461
Leelanau,MI,21,16554,21898
Leflore,MS,23,37322,35088
Lehigh,PA,37,291946,337343
Lemhi,ID,11,6926,7717
Lenawee,MI,21,91753,101243
Lenoir,NC,32,57376,56761
Leon,FL,8,194118,260945
Leon,TX,42,12659,16462
Leslie,KY,16,13590,11777
Letcher,KY,16,26978,24014
Levy,FL,8,26123,39065
Lewis and Clark,MT,25,47586,59998
Lewis,ID,11,3515,3581
Lewis,KY,16,13007,13885
Lewis,MO,24,10228,10040
Lewis,NY,31,26872,26472
Lewis,TN,41,9303,11591
Lewis,WA,46,59546,73645
Lewis,WV,47,17161,17145
Lexington,SC,39,168907,243270
Lexington,VA,45,6972,7026
Liberty,FL,8,5594,7851
Liberty,GA,9,52906,60503
Liberty,MT,25,2287,1796
Liberty,TX,42,52887,75434
Licking,OH,34,129006,156985
Limestone,AL,0,54357,73898
Limestone,TX,42,20935,22421
Lincoln,AR,3,13721,13729
Lincoln,CO,5,4525,5326
Lincoln,GA,9,7465,8098
Lincoln,ID,11,3349,4497
Lincoln,KS,15,3636,3285
Lincoln,KY,16,20214,25245
Lincoln,LA,17,41769,42562
Lincoln,ME,18,30485,34800
Lincoln,MN,22,6903,5877
Lincoln,MO,24,29017,51528
Lincoln,MS,23,30318,34529
Lincoln,MT,25,17499,18885
Lincoln,NC,32,50790,73106
Lincoln,NE,26,32511,35500
Lincoln,NM,30,12258,20783
Lincoln,NV,27,3810,4759
Lincoln,OK,35,29123,32272
Lincoln,OR,36,39075,45866
Lincoln,SD,40,15465,37765
Lincoln,TN,41,28208,32731
Lincoln,WA,46,8882,10255
Lincoln,WI,48,27070,29659
Lincoln,WV,47,21365,22322
Lincoln,WY,49,12710,16171
Linn,IA,14,169295,205836
Linn,KS,15,8258,9767
Linn,MO,24,13855,12689
Linn,OR,36,91690,113264
Lipscomb,TX,42,3122,3033
Litchfield,CT,6,174462,188273
Little River,AR,3,14002,12812
Live Oak,TX,42,9591,11349
Livingston,IL,12,39354,38258
Livingston,KY,16,9064,9610
Livingston,LA,17,70761,116580
Livingston,MI,21,116655,183194
Livingston,MO,24,14577,14196
Livingston,NY,31,62477,63196
Llano,TX,42,11684,18394
Logan,AR,3,20574,22599
Logan,CO,5,17564,21055
Logan,IL,12,30765,29962
Logan,KS,15,3087,2628
Logan,KY,16,24459,27129
Logan,ND,33,2829,1956
Logan,NE,26,872,745
Logan,OH,34,42417,46279
Logan,OK,35,29080,36435
Logan,WV,47,42806,35629
Long,GA,9,6341,11300
Lonoke,AR,3,39468,63562
Lorain,OH,34,271711,302260
Los Alamos,NM,30,18144,18558
Los Angeles,CA,4,8878157,9878554
Loudon,TN,41,31389,45448
Loudoun,VA,45,87208,278797
Louisa,IA,14,11620,11795
Louisa,VA,45,20506,31961
Loup,NE,26,680,644
Love,OK,35,7788,9112
Loving,TX,42,105,55
Lowndes,AL,0,12668,12686
Lowndes,GA,9,76407,101790
Lowndes,MS,23,59561,59614
Lubbock,TX,42,223144,260901
Lucas,IA,14,9059,9421
Lucas,OH,34,462634,441910
Luce,MI,21,5786,6728
Lumpkin,GA,9,14715,26554
Luna,NM,30,18179,26996
Lunenburg,VA,45,11434,13018
Luzerne,PA,37,328749,312265
Lycoming,PA,37,118876,116811
Lyman,SD,40,3646,3909
Lynchburg,VA,45,66208,71282
Lynn,TX,42,6721,5882
Lyon,IA,14,11978,11266
